"Town","Birth.Weight","Gestational.Age","Mother.s.Education","Mother.s.Marital.Status","Earliest.Data.Available"
"Windsor","All","All","All","Unmarried","2014"
"Windsor","All","All","College (13-16 yrs)","All","2014"
"Windsor","All","All","High School (12 yrs or GED)","All","2014"
"Windsor","All","All","Less than 12 years","All","2014"
"Windsor","All","All","Post-College (17 or more yrs)","All","2014"
"Windsor","All","All","Unknown","All","2014"
"Windsor","All","Gestational age unknown","All","All","2010-2014"
"Windsor","All","Gestational age unknown","All","Married","2010-2014"
"Windsor","All","Gestational age unknown","All","Unknown",NA
"Windsor","All","Gestational age unknown","All","Unmarried",NA
"Windsor","All","Gestational age unknown","College (13-16 yrs)","All",NA
"Windsor","All","Gestational age unknown","High School (12 yrs or GED)","All",NA
"Windsor","All","Gestational age unknown","Less than 12 years","All",NA
"Windsor","All","Gestational age unknown","Post-College (17 or more yrs)","All","2010-2014"
"Windsor","All","Gestational age unknown","Unknown","All","2010-2014"
"Windsor","All","Less than 37 weeks","All","All","2014"
"Windsor","All","Less than 37 weeks","All","Married","2014"
"Windsor","All","Less than 37 weeks","All","Unknown","2010-2014"
"Windsor","All","Less than 37 weeks","All","Unmarried","2014"
"Windsor","All","Less than 37 weeks","College (13-16 yrs)","All","2014"
"Windsor","All","Less than 37 weeks","High School (12 yrs or GED)","All","2014"
"Windsor","All","Less than 37 weeks","Less than 12 years","All","2012-2014"
"Windsor","All","Less than 37 weeks","Post-College (17 or more yrs)","All","2014"
"Windsor","All","Less than 37 weeks","Unknown","All","2012-2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","All","All","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","All","Married","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","All","Unknown",NA
"Windsor","Low Birth Weight (under 2500 grams)","All","All","Unmarried","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","College (13-16 yrs)","All","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","High School (12 yrs or GED)","All","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","Less than 12 years","All","2012-2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","Post-College (17 or more yrs)","All","2014"
"Windsor","Low Birth Weight (under 2500 grams)","All","Unknown","All","2012-2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","All","All","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","All","Married","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","All","Unknown",NA
"Windsor","Very Low Birth Weight (under 1500 grams)","All","All","Unmarried","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","College (13-16 yrs)","All","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","High School (12 yrs or GED)","All","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","Less than 12 years","All","2012-2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","Post-College (17 or more yrs)","All","2014"
"Windsor","Very Low Birth Weight (under 1500 grams)","All","Unknown","All","2010-2014"
"Windsor Locks","All","37 weeks or more","All","All","2014"
"Windsor Locks","All","37 weeks or more","All","Married","2014"
"Windsor Locks","All","37 weeks or more","All","Unknown",NA
"Windsor Locks","All","37 weeks or more","All","Unmarried","2014"
"Windsor Locks","All","37 weeks or more","College (13-16 yrs)","All","2014"
"Windsor Locks","All","37 weeks or more","High School (12 yrs or GED)","All","2014"
"Windsor Locks","All","37 weeks or more","Less than 12 years","All","2014"
"Windsor Locks","All","37 weeks or more","Post-College (17 or more yrs)","All","2014"
"Windsor Locks","All","37 weeks or more","Unknown","All","2014"
"Windsor Locks","All","All","All","All","2014"
"Windsor Locks","All","All","All","Married","2014"
"Windsor Locks","All","All","All","Unknown",NA
"Windsor Locks","All","All","All","Unmarried","2014"
"Windsor Locks","All","All","College (13-16 yrs)","All","2014"
"Windsor Locks","All","All","High School (12 yrs or GED)","All","2014"
"Windsor Locks","All","All","Less than 12 years","All","2014"
"Windsor Locks","All","All","Post-College (17 or more yrs)","All","2014"
"Windsor Locks","All","All","Unknown","All","2014"
"Windsor Locks","All","Gestational age unknown","All","All","2010-2014"
"Windsor Locks","All","Gestational age unknown","All","Married",NA
"Windsor Locks","All","Gestational age unknown","All","Unknown",NA
"Windsor Locks","All","Gestational age unknown","All","Unmarried","2010-2014"
"Windsor Locks","All","Gestational age unknown","College (13-16 yrs)","All",NA
"Windsor Locks","All","Gestational age unknown","High School (12 yrs or GED)","All",NA
"Windsor Locks","All","Gestational age unknown","Less than 12 years","All","2010-2014"
"Windsor Locks","All","Gestational age unknown","Post-College (17 or more yrs)","All",NA
"Windsor Locks","All","Gestational age unknown","Unknown","All",NA
"Windsor Locks","All","Less than 37 weeks","All","All","2014"
"Windsor Locks","All","Less than 37 weeks","All","Married","2014"
"Windsor Locks","All","Less than 37 weeks","All","Unknown",NA
"Windsor Locks","All","Less than 37 weeks","All","Unmarried","2014"
"Windsor Locks","All","Less than 37 weeks","College (13-16 yrs)","All","2014"
"Windsor Locks","All","Less than 37 weeks","High School (12 yrs or GED)","All","2014"
"Windsor Locks","All","Less than 37 weeks","Less than 12 years","All","2014"
"Windsor Locks","All","Less than 37 weeks","Post-College (17 or more yrs)","All","2014"
"Windsor Locks","All","Less than 37 weeks","Unknown","All",NA
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","All","All","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","All","Married","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","All","Unknown",NA
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","All","Unmarried","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","College (13-16 yrs)","All","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","High School (12 yrs or GED)","All","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","Less than 12 years","All","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","Post-College (17 or more yrs)","All","2014"
"Windsor Locks","Low Birth Weight (under 2500 grams)","All","Unknown","All",NA
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","All","All","2012-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","All","Married","2012-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","All","Unknown",NA
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","All","Unmarried","2010-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","College (13-16 yrs)","All","2012-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","High School (12 yrs or GED)","All","2012-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","Less than 12 years","All",NA
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","Post-College (17 or more yrs)","All","2012-2014"
"Windsor Locks","Very Low Birth Weight (under 1500 grams)","All","Unknown","All",NA
"Wolcott","All","37 weeks or more","All","All","2014"
"Wolcott","All","37 weeks or more","All","Married","2014"
"Wolcott","All","37 weeks or more","All","Unknown",NA
"Wolcott","All","37 weeks or more","All","Unmarried","2014"
"Wolcott","All","37 weeks or more","College (13-16 yrs)","All","2014"
"Wolcott","All","37 weeks or more","High School (12 yrs or GED)","All","2014"
"Wolcott","All","37 weeks or more","Less than 12 years","All","2012-2014"
"Wolcott","All","37 weeks or more","Post-College (17 or more yrs)","All","2014"
"Wolcott","All","37 weeks or more","Unknown","All","2010-2014"
"Wolcott","All","All","All","All","2014"
"Wolcott","All","All","All","Married","2014"
"Wolcott","All","All","All","Unknown",NA
"Wolcott","All","All","All","Unmarried","2014"
"Wolcott","All","All","College (13-16 yrs)","All","2014"
"Wolcott","All","All","High School (12 yrs or GED)","All","2014"
"Wolcott","All","All","Less than 12 years","All","2012-2014"
"Wolcott","All","All","Post-College (17 or more yrs)","All","2014"
"Wolcott","All","All","Unknown","All","2010-2014"
"Wolcott","All","Gestational age unknown","All","All",NA
"Wolcott","All","Gestational age unknown","All","Married",NA
"Wolcott","All","Gestational age unknown","All","Unknown",NA
"Wolcott","All","Gestational age unknown","All","Unmarried",NA
"Wolcott","All","Gestational age unknown","College (13-16 yrs)","All",NA
"Wolcott","All","Gestational age unknown","High School (12 yrs or GED)","All",NA
"Wolcott","All","Gestational age unknown","Less than 12 years","All",NA
"Wolcott","All","Gestational age unknown","Post-College (17 or more yrs)","All",NA
"Wolcott","All","Gestational age unknown","Unknown","All",NA
"Wolcott","All","Less than 37 weeks","All","All","2014"
"Wolcott","All","Less than 37 weeks","All","Married","2014"
"Wolcott","All","Less than 37 weeks","All","Unknown",NA
"Wolcott","All","Less than 37 weeks","All","Unmarried","2014"
"Wolcott","All","Less than 37 weeks","College (13-16 yrs)","All","2014"
"Wolcott","All","Less than 37 weeks","High School (12 yrs or GED)","All","2014"
"Wolcott","All","Less than 37 weeks","Less than 12 years","All","2012-2014"
"Wolcott","All","Less than 37 weeks","Post-College (17 or more yrs)","All","2014"
"Wolcott","All","Less than 37 weeks","Unknown","All",NA
"Wolcott","Low Birth Weight (under 2500 grams)","All","All","All","2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","All","Married","2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","All","Unknown",NA
"Wolcott","Low Birth Weight (under 2500 grams)","All","All","Unmarried","2012-2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","College (13-16 yrs)","All","2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","High School (12 yrs or GED)","All","2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","Less than 12 years","All","2012-2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","Post-College (17 or more yrs)","All","2014"
"Wolcott","Low Birth Weight (under 2500 grams)","All","Unknown","All",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","All","All","2012-2014"
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","All","Married","2012-2014"
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","All","Unknown",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","All","Unmarried",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","College (13-16 yrs)","All","2012-2014"
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","High School (12 yrs or GED)","All",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","Less than 12 years","All",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","Post-College (17 or more yrs)","All",NA
"Wolcott","Very Low Birth Weight (under 1500 grams)","All","Unknown","All",NA
"Woodbridge","All","37 weeks or more","All","All","2014"
"Woodbridge","All","37 weeks or more","All","Married","2014"
"Woodbridge","All","37 weeks or more","All","Unknown",NA
"Woodbridge","All","37 weeks or more","All","Unmarried","2014"
"Woodbridge","All","37 weeks or more","College (13-16 yrs)","All","2014"
"Woodbridge","All","37 weeks or more","High School (12 yrs or GED)","All","2014"
"Woodbridge","All","37 weeks or more","Less than 12 years","All","2014"
"Woodbridge","All","37 weeks or more","Post-College (17 or more yrs)","All","2014"
"Woodbridge","All","37 weeks or more","Unknown","All","2012-2014"
"Woodbridge","All","All","All","All","2014"
"Woodbridge","All","All","All","Married","2014"
"Woodbridge","All","All","All","Unknown","2010-2014"
"Woodbridge","All","All","All","Unmarried","2014"
"Woodbridge","All","All","College (13-16 yrs)","All","2014"
"Woodbridge","All","All","High School (12 yrs or GED)","All","2014"
"Woodbridge","All","All","Less than 12 years","All","2014"
"Woodbridge","All","All","Post-College (17 or more yrs)","All","2014"
"Woodbridge","All","All","Unknown","All","2012-2014"
"Woodbridge","All","Gestational age unknown","All","All","2010-2014"
"Woodbridge","All","Gestational age unknown","All","Married",NA
"Woodbridge","All","Gestational age unknown","All","Unknown","2010-2014"
"Woodbridge","All","Gestational age unknown","All","Unmarried",NA
"Woodbridge","All","Gestational age unknown","College (13-16 yrs)","All",NA
"Woodbridge","All","Gestational age unknown","High School (12 yrs or GED)","All",NA
"Woodbridge","All","Gestational age unknown","Less than 12 years","All",NA
"Woodbridge","All","Gestational age unknown","Post-College (17 or more yrs)","All",NA
"Woodbridge","All","Gestational age unknown","Unknown","All","2010-2014"
"Woodbridge","All","Less than 37 weeks","All","All","2014"
"Woodbridge","All","Less than 37 weeks","All","Married","2014"
"Woodbridge","All","Less than 37 weeks","All","Unknown",NA
"Woodbridge","All","Less than 37 weeks","All","Unmarried","2014"
"Woodbridge","All","Less than 37 weeks","College (13-16 yrs)","All","2012-2014"
"Woodbridge","All","Less than 37 weeks","High School (12 yrs or GED)","All","2014"
"Woodbridge","All","Less than 37 weeks","Less than 12 years","All",NA
"Woodbridge","All","Less than 37 weeks","Post-College (17 or more yrs)","All","2014"
"Woodbridge","All","Less than 37 weeks","Unknown","All",NA
"Woodbridge","Low Birth Weight (under 2500 grams)","All","All","All","2014"
"Woodbridge","Low Birth Weight (under 2500 grams)","All","All","Married","2014"
"Woodbridge","Low Birth Weight (under 2500 grams)","All","All","Unknown",NA
"Woodbridge","Low Birth Weight (under 2500 grams)","All","All","Unmarried","2012-2014"
"Woodbridge","Low Birth Weight (under 2500 grams)","All","College (13-16 yrs)","All","2012-2014"
